SystemCodeNumber,timestamp,Occupancy,Capacity,occupancy_rate,hour,day_of_week,is_weekend,is_peak_hour,location_type,weather_impact,event_multiplier,price_linear,price_demand,price_time_aware,price_ml_predictive,price_competitive_enhanced,price_multi_objective
Others-CCCPS98,2016-10-15 11:01:00,729,3103,0.23493393490170802,11,5,1,1,other,1.0,1.0,10.07,,13.36,11.02,10.07,9.35
Others-CCCPS98,2016-10-15 11:27:00,756,3103,0.24363519174991943,11,5,1,1,other,0.8,1.0,10.07,,10.71,10.96,10.07,9.38
Others-CCCPS98,2016-10-15 12:01:00,798,3103,0.2571704801804705,12,5,1,1,other,1.0,1.5,10.08,10.17,20.14,10.4,10.08,9.42
Others-CCCPS98,2016-10-15 12:27:00,826,3103,0.2661940058008379,12,5,1,1,other,1.0,1.0,10.08,10.73,13.46,10.6,10.08,9.45
Others-CCCPS98,2016-10-15 13:01:00,896,3103,0.2887528198517564,13,5,1,1,other,1.0,1.0,10.09,10.51,13.54,10.6,10.09,9.52
Others-CCCPS98,2016-10-15 13:34:00,997,3103,0.32130196583951015,13,5,1,1,other,1.0,1.0,10.1,,13.67,10.68,10.1,10.83
Others-CCCPS98,2016-10-15 14:01:00,1059,3103,0.3412826297131808,14,5,1,1,other,1.0,1.0,10.1,,13.76,10.7,10.1,10.89
Others-CCCPS98,2016-10-15 14:27:00,1062,3103,0.34224943602964875,14,5,1,1,other,0.8,1.0,10.1,,11.01,10.67,10.1,10.9
Others-CCCPS98,2016-10-15 15:01:00,1060,3103,0.34160489848533676,15,5,1,0,other,0.8,1.5,10.1,11.62,12.7,11.52,10.1,10.89
Others-CCCPS98,2016-10-15 15:27:00,1052,3103,0.33902674830808893,15,5,1,0,other,1.0,1.0,10.1,11.08,10.57,11.18,10.1,10.88
Others-CCCPS98,2016-10-15 16:01:00,1049,3103,0.33805994199162104,16,5,1,0,other,1.2,1.5,10.1,11.34,19.03,11.4,10.1,10.88
Others-CCCPS98,2016-10-15 16:27:00,1016,3103,0.32742507251047376,16,5,1,0,other,1.0,1.0,10.1,11.02,10.54,11.32,10.1,10.85
Others-CCCPS98,2016-10-16 08:04:00,599,3103,0.19303899452143086,8,6,1,1,other,1.0,1.0,10.06,,13.24,11.71,10.06,9.22
Others-CCCPS98,2016-10-16 08:27:00,665,3103,0.21430873348372542,8,6,1,1,other,1.0,1.0,10.06,11.49,13.3,11.58,10.06,9.29
Others-CCCPS98,2016-10-16 09:01:00,798,3103,0.2571704801804705,9,6,1,1,other,1.0,1.0,10.08,12.42,13.43,12.24,10.08,9.42
Others-CCCPS98,2016-10-16 09:27:00,921,3103,0.29680953915565583,9,6,1,1,other,0.8,1.5,10.09,12.04,16.29,12.05,10.09,9.55
Others-CCCPS98,2016-10-16 10:04:00,1034,3103,0.33322591040928135,10,6,1,1,other,0.8,1.0,10.1,12.18,10.98,11.93,10.1,10.87
Others-CCCPS98,2016-10-16 10:34:00,1064,3103,0.3428939735739607,10,6,1,1,other,1.0,1.5,10.1,,20.65,11.86,10.1,10.9
Others-CCCPS98,2016-10-16 11:01:00,1086,3103,0.3499838865613922,11,6,1,1,other,1.0,1.0,10.1,11.6,13.8,11.69,10.1,10.92
Others-CCCPS98,2016-10-16 11:27:00,1163,3103,0.3747985820174025,11,6,1,1,other,0.8,1.0,10.11,,11.13,11.83,10.11,11.0
Others-CCCPS98,2016-10-16 12:01:00,1244,3103,0.4009023525620367,12,6,1,1,other,1.0,2.0,10.12,,28.09,11.76,10.12,11.08
Others-CCCPS98,2016-10-16 12:27:00,1269,3103,0.40895907186593616,12,6,1,1,other,1.2,1.0,10.12,,16.9,11.86,10.12,11.11
Others-CCCPS98,2016-10-16 13:01:00,1279,3103,0.412181759587496,13,6,1,1,other,1.0,1.0,10.12,11.56,14.1,11.63,10.12,11.12
Others-CCCPS98,2016-10-16 13:27:00,1194,3103,0.3847889139542378,13,6,1,1,other,1.0,1.0,10.12,11.71,13.96,11.68,10.12,11.03
Others-CCCPS98,2016-10-16 14:01:00,1065,3103,0.34321624234611664,14,6,1,1,other,1.2,1.5,10.1,,24.78,11.51,10.1,10.9
Others-CCCPS98,2016-10-16 14:34:00,974,3103,0.31388978407992263,14,6,1,1,other,1.2,1.0,10.09,,16.37,11.55,10.09,10.8
Others-CCCPS98,2016-10-16 15:01:00,930,3103,0.2997099581050596,15,6,1,0,other,1.0,1.5,10.09,12.58,15.67,12.27,10.09,9.56
Others-CCCPS98,2016-10-16 15:31:00,855,3103,0.2755398001933613,15,6,1,0,other,1.0,1.5,10.08,11.97,15.57,11.94,10.08,9.48
Others-CCCPS98,2016-10-16 15:57:00,795,3103,0.25620367386400256,15,6,1,0,other,0.8,1.0,10.08,11.64,8.26,11.9,10.08,9.42
Others-CCCPS98,2016-10-16 16:31:00,687,3103,0.22139864647115695,16,6,1,0,other,1.0,1.0,10.07,11.78,10.25,12.03,10.07,9.31
Others-CCCPS98,2016-10-17 08:01:00,587,3103,0.18917176925555915,8,0,0,1,other,1.0,1.0,10.06,10.85,13.23,10.83,10.06,9.21
Others-CCCPS98,2016-10-17 08:27:00,665,3103,0.21430873348372542,8,0,0,1,other,0.8,1.0,10.06,,10.64,11.04,10.06,9.29
Others-CCCPS98,2016-10-17 09:01:00,772,3103,0.2487914921044151,9,0,0,1,other,1.0,1.0,10.07,,13.4,11.03,10.07,9.4
Others-CCCPS98,2016-10-17 09:27:00,853,3103,0.2748952626490493,9,0,0,1,other,0.8,1.0,10.08,10.88,10.79,10.96,10.08,9.48
Others-CCCPS98,2016-10-17 10:04:00,951,3103,0.30647760232033516,10,0,0,1,other,1.0,1.0,10.09,,13.61,11.24,10.09,10.78
Others-CCCPS98,2016-10-17 10:31:00,1008,3103,0.32484692233322593,10,0,0,1,other,1.0,1.0,10.1,,13.69,11.26,10.1,10.84
Others-CCCPS98,2016-10-17 11:04:00,1060,3103,0.34160489848533676,11,0,0,1,other,1.0,1.5,10.1,,20.64,10.57,10.1,10.89
Others-CCCPS98,2016-10-17 11:31:00,1105,3103,0.3561069932323558,11,0,0,1,other,0.8,1.5,10.11,,16.59,10.82,10.11,10.94
Others-CCCPS98,2016-10-17 12:04:00,1142,3103,0.368030937802127,12,0,0,1,other,0.8,1.0,10.11,10.79,11.1,10.81,10.11,10.98
Others-CCCPS98,2016-10-17 12:31:00,1160,3103,0.37383177570093457,12,0,0,1,other,1.0,1.0,10.11,10.8,13.91,10.84,10.11,11.0
Others-CCCPS98,2016-10-17 12:57:00,1172,3103,0.3776990009668063,12,0,0,1,other,1.2,1.0,10.11,,16.71,10.82,10.11,11.01
Others-CCCPS98,2016-10-17 13:31:00,1191,3103,0.3838221076377699,13,0,0,1,other,0.8,1.0,10.12,10.54,11.17,11.18,10.12,11.03
Others-CCCPS98,2016-10-17 14:04:00,1205,3103,0.3883338704479536,14,0,0,1,other,1.0,2.0,10.12,,27.96,10.92,10.12,11.04
Others-CCCPS98,2016-10-17 14:31:00,1191,3103,0.3838221076377699,14,0,0,1,other,1.2,1.0,10.12,,16.75,11.14,10.12,11.03
Others-CCCPS98,2016-10-17 14:57:00,1160,3103,0.37383177570093457,14,0,0,1,other,0.8,1.0,10.11,,11.13,10.8,10.11,11.0
Others-CCCPS98,2016-10-17 15:31:00,1148,3103,0.3699645504350628,15,0,0,0,other,1.2,1.0,10.11,11.44,12.82,11.45,10.11,10.98
Others-CCCPS98,2016-10-17 15:57:00,1146,3103,0.3693200128907509,15,0,0,0,other,1.0,1.0,10.11,,10.68,11.49,10.11,10.98
Others-CCCPS98,2016-10-17 16:28:00,1142,3103,0.368030937802127,16,0,0,0,other,1.0,1.0,10.11,11.68,10.68,11.52,10.11,10.98
Others-CCCPS98,2016-10-18 08:01:00,684,3103,0.220431840154689,8,1,0,1,other,1.0,1.0,10.07,10.97,13.32,10.96,10.07,9.31
Others-CCCPS98,2016-10-18 08:28:00,754,3103,0.24299065420560748,8,1,0,1,other,1.0,1.0,10.07,11.02,13.38,11.08,10.07,9.38
Others-CCCPS98,2016-10-18 09:01:00,875,3103,0.28198517563648084,9,1,0,1,other,1.0,1.0,10.08,11.43,13.52,11.34,10.08,9.5
Others-CCCPS98,2016-10-18 09:28:00,984,3103,0.31711247180148244,9,1,0,1,other,1.2,1.0,10.1,11.28,16.38,11.29,10.1,10.81
Others-CCCPS98,2016-10-18 10:01:00,1106,3103,0.35642926200451175,10,1,0,1,other,1.0,1.0,10.11,11.16,13.83,11.27,10.11,10.94
Others-CCCPS98,2016-10-18 10:28:00,1185,3103,0.381888495004834,10,1,0,1,other,1.0,1.5,10.11,11.24,20.92,11.33,10.11,11.02
Others-CCCPS98,2016-10-18 11:01:00,1247,3103,0.40186915887850466,11,1,0,1,other,1.0,1.0,10.12,,14.05,11.05,10.12,11.09
Others-CCCPS98,2016-10-18 11:27:00,1274,3103,0.4105704157267161,11,1,0,1,other,1.0,1.0,10.12,,14.1,11.16,10.12,11.11
Others-CCCPS98,2016-10-18 12:01:00,1304,3103,0.42023847889139543,12,1,0,1,other,1.0,1.5,10.13,10.71,21.22,10.78,10.13,11.14
Others-CCCPS98,2016-10-18 12:27:00,1323,3103,0.426361585562359,12,1,0,1,other,1.0,1.5,10.13,10.99,21.27,10.96,10.13,11.16
Others-CCCPS98,2016-10-18 13:01:00,1340,3103,0.43184015468901066,13,1,0,1,other,1.0,1.0,10.13,,14.21,10.95,10.13,11.18
Others-CCCPS98,2016-10-18 13:28:00,1342,3103,0.4324846922333226,13,1,0,1,other,1.0,1.0,10.13,10.99,14.22,10.97,10.13,11.18
Others-CCCPS98,2016-10-18 13:54:00,1331,3103,0.4289397357396068,13,1,0,1,other,1.0,1.5,10.13,10.98,21.29,10.97,10.13,11.17
Others-CCCPS98,2016-10-18 14:27:00,1309,3103,0.4218498227521753,14,1,0,1,other,1.2,1.0,10.13,,16.99,10.99,10.13,11.15
Others-CCCPS98,2016-10-18 15:01:00,1269,3103,0.40895907186593616,15,1,0,0,other,1.0,1.5,10.12,11.3,16.25,11.5,10.12,11.11
Others-CCCPS98,2016-10-18 15:27:00,1221,3103,0.39349017080244925,15,1,0,0,other,0.8,1.0,10.12,12.05,8.62,11.9,10.12,11.06
Others-CCCPS98,2016-10-18 15:55:00,1218,3103,0.3925233644859813,15,1,0,0,other,1.0,1.5,10.12,11.49,16.16,11.63,10.12,11.06
Others-CCCPS98,2016-10-18 16:27:00,1154,3103,0.3718981630679987,16,1,0,0,other,1.0,1.0,10.11,11.42,10.69,11.52,10.11,10.99
Others-CCCPS98,2016-10-19 08:05:00,829,3103,0.26716081211730586,8,2,0,1,other,1.0,1.0,10.08,11.12,13.46,11.1,10.08,9.45
Others-CCCPS98,2016-10-19 08:25:00,891,3103,0.28714147599097645,8,2,0,1,other,1.2,1.0,10.09,11.16,16.24,11.15,10.09,9.52
Others-CCCPS98,2016-10-19 08:58:00,1007,3103,0.3245246535610699,8,2,0,1,other,1.0,2.0,10.1,11.27,27.37,11.26,10.1,10.84
Others-CCCPS98,2016-10-19 09:32:00,1116,3103,0.35965194972607156,9,2,0,1,other,1.0,1.0,10.11,11.41,13.84,11.39,10.11,10.95
Others-CCCPS98,2016-10-19 09:58:00,1210,3103,0.38994521430873347,9,2,0,1,other,1.0,1.0,10.12,,13.99,11.53,10.12,11.05
Others-CCCPS98,2016-10-19 10:25:00,1280,3103,0.41250402835965194,10,2,0,1,other,0.8,1.0,10.12,11.6,11.28,11.52,10.12,11.12
Others-CCCPS98,2016-10-19 10:59:00,1346,3103,0.4337737673219465,10,2,0,1,other,1.0,1.5,10.13,,21.33,11.54,10.13,11.19
Others-CCCPS98,2016-10-19 11:25:00,1371,3103,0.44183048662584595,11,2,0,1,other,1.2,1.0,10.13,,17.12,11.02,10.13,11.21
Others-CCCPS98,2016-10-19 11:59:00,1402,3103,0.4518208185626813,11,2,0,1,other,1.0,1.0,10.14,,14.33,10.95,10.14,11.25
Others-CCCPS98,2016-10-19 12:25:00,1420,3103,0.4576216564614889,12,2,0,1,other,0.8,1.0,10.14,,11.49,11.03,10.14,11.26
Others-CCCPS98,2016-10-19 12:58:00,1445,3103,0.46567837576538834,12,2,0,1,other,1.0,1.5,10.14,11.09,21.61,11.09,10.14,11.29
Others-CCCPS98,2016-10-19 13:25:00,1436,3103,0.46277795681598455,13,2,0,1,other,1.0,1.0,10.14,11.06,14.39,11.06,10.14,11.28
Others-CCCPS98,2016-10-19 13:58:00,1431,3103,0.4611666129552046,13,2,0,1,other,1.0,1.0,10.14,,14.38,10.97,10.14,11.28
Others-CCCPS98,2016-10-19 14:32:00,1385,3103,0.4463422494360296,14,2,0,1,other,1.2,1.0,10.13,,17.15,11.06,10.13,11.23
Others-CCCPS98,2016-10-19 14:58:00,1349,3103,0.43474057363841445,14,2,0,1,other,1.0,1.0,10.13,,14.23,11.0,10.13,11.19
Others-CCCPS98,2016-10-19 15:32:00,1252,3103,0.40348050273928454,15,2,0,0,other,1.2,1.0,10.12,11.55,12.98,11.69,10.12,11.09
Others-CCCPS98,2016-10-19 15:59:00,1201,3103,0.3870447953593297,15,2,0,0,other,1.0,1.0,10.12,11.5,10.75,11.5,10.12,11.04
Others-CCCPS98,2016-10-19 16:25:00,1152,3103,0.37125362552368674,16,2,0,0,other,1.0,1.0,10.11,11.42,10.69,11.43,10.11,10.99
Others-CCCPS98,2016-10-22 07:59:00,504,3103,0.16242346116661296,7,5,1,0,other,1.0,1.0,10.05,10.77,10.13,10.9,10.05,9.12
Others-CCCPS98,2016-10-22 08:26:00,511,3103,0.1646793425717048,8,5,1,1,other,0.8,1.0,10.05,10.77,10.54,10.77,10.05,9.13
Others-CCCPS98,2016-10-22 08:59:00,535,3103,0.1724137931034483,8,5,1,1,other,1.2,1.0,10.05,11.07,15.83,11.02,10.05,9.15
Others-CCCPS98,2016-10-22 09:26:00,583,3103,0.18788269416693523,9,5,1,1,other,0.8,2.0,10.06,10.87,21.17,10.86,10.06,9.2
Others-CCCPS98,2016-10-22 09:59:00,623,3103,0.20077344505317435,9,5,1,1,other,1.0,1.0,10.06,10.91,13.26,11.01,10.06,9.24
Others-CCCPS98,2016-10-22 10:26:00,660,3103,0.21269738962294554,10,5,1,1,other,1.2,1.0,10.06,,15.95,10.96,10.06,9.28
Others-CCCPS98,2016-10-22 10:59:00,710,3103,0.22881082823074445,10,5,1,1,other,1.0,1.0,10.07,,13.34,11.02,10.07,9.33
Others-CCCPS98,2016-10-22 11:32:00,760,3103,0.24492426683854335,11,5,1,1,other,1.2,1.0,10.07,,16.07,10.68,10.07,9.38
Others-CCCPS98,2016-10-22 11:59:00,808,3103,0.2603931679020303,11,5,1,1,other,1.0,1.0,10.08,,13.44,10.71,10.08,9.43
Others-CCCPS98,2016-10-22 12:32:00,878,3103,0.28295198195294874,12,5,1,1,other,1.0,2.0,10.08,,27.04,10.51,10.08,9.51
Others-CCCPS98,2016-10-22 12:59:00,934,3103,0.30099903319368354,12,5,1,1,other,1.2,1.0,10.09,10.58,16.31,10.64,10.09,10.76
Others-CCCPS98,2016-10-22 13:32:00,997,3103,0.32130196583951015,13,5,1,1,other,0.8,1.0,10.1,10.61,10.94,10.65,10.1,10.83
Others-CCCPS98,2016-10-22 13:59:00,1016,3103,0.32742507251047376,13,5,1,1,other,1.2,1.0,10.1,10.63,16.44,10.83,10.1,10.85
Others-CCCPS98,2016-10-22 14:39:00,1036,3103,0.3338704479535933,14,5,1,1,other,1.0,1.0,10.1,,13.72,10.68,10.1,10.87
Others-CCCPS98,2016-10-22 14:59:00,1048,3103,0.337737673219465,14,5,1,1,other,1.2,1.0,10.1,,16.49,10.72,10.1,10.88
Others-CCCPS98,2016-10-22 15:26:00,1053,3103,0.3393490170802449,15,5,1,0,other,0.8,1.5,10.1,11.32,12.69,11.35,10.1,10.89
Others-CCCPS98,2016-10-22 15:59:00,1077,3103,0.3470834676119884,15,5,1,0,other,1.0,1.0,10.1,11.37,10.6,11.33,10.1,10.91
Others-CCCPS98,2016-10-22 16:26:00,1073,3103,0.34579439252336447,16,5,1,0,other,1.2,1.0,10.1,11.34,12.72,11.35,10.1,10.91
Others-CCCPS98,2016-10-23 07:59:00,579,3103,0.18659361907831132,7,6,1,0,other,1.0,1.5,10.06,11.4,15.26,11.64,10.06,9.2
Others-CCCPS98,2016-10-23 08:26:00,578,3103,0.18627135030615533,8,6,1,1,other,1.0,1.0,10.06,11.67,13.23,11.65,10.06,9.2
Others-CCCPS98,2016-10-23 08:59:00,598,3103,0.1927167257492749,8,6,1,1,other,1.2,1.0,10.06,11.93,15.89,11.82,10.06,9.22
Others-CCCPS98,2016-10-23 09:26:00,597,3103,0.1923944569771189,9,6,1,1,other,1.0,1.0,10.06,11.42,13.24,11.57,10.06,9.22
Others-CCCPS98,2016-10-23 09:59:00,626,3103,0.20174025136964227,9,6,1,1,other,1.2,1.5,10.06,11.74,23.88,11.74,10.06,9.25
Others-CCCPS98,2016-10-23 10:26:00,648,3103,0.2088301643570738,10,6,1,1,other,1.0,1.0,10.06,12.05,13.28,11.34,10.06,9.27
Others-CCCPS98,2016-10-23 10:59:00,680,3103,0.2191427650660651,10,6,1,1,other,0.8,1.5,10.07,,15.97,11.75,10.07,9.3
Others-CCCPS98,2016-10-23 11:26:00,668,3103,0.21527553980019337,11,6,1,1,other,0.8,1.0,10.06,,10.64,11.16,10.06,9.29
Others-CCCPS98,2016-10-23 11:59:00,702,3103,0.22623267805349662,11,6,1,1,other,1.0,1.0,10.07,,13.33,11.33,10.07,9.32
Others-CCCPS98,2016-10-23 12:26:00,729,3103,0.23493393490170802,12,6,1,1,other,0.8,1.0,10.07,11.24,10.69,11.25,10.07,9.35
Others-CCCPS98,2016-10-23 13:06:00,836,3103,0.26941669352239767,13,6,1,1,other,1.0,1.0,10.08,11.33,13.47,11.34,10.08,9.46
Others-CCCPS98,2016-10-23 13:26:00,872,3103,0.2810183693200129,13,6,1,1,other,0.8,1.0,10.08,11.92,10.81,11.64,10.08,9.5
Others-CCCPS98,2016-10-23 13:59:00,928,3103,0.29906542056074764,13,6,1,1,other,0.8,1.0,10.09,,10.87,11.71,10.09,9.56
Others-CCCPS98,2016-10-23 14:26:00,946,3103,0.3048662584595553,14,6,1,1,other,0.8,1.0,10.09,,10.88,11.56,10.09,10.78
Others-CCCPS98,2016-10-23 14:59:00,970,3103,0.31260070899129877,14,6,1,1,other,1.2,1.0,10.09,,16.36,11.55,10.09,10.8
Others-CCCPS98,2016-10-23 15:26:00,925,3103,0.29809861424427975,15,6,1,0,other,1.0,1.5,10.09,11.78,15.67,11.91,10.09,9.55
Others-CCCPS98,2016-10-23 15:59:00,878,3103,0.28295198195294874,15,6,1,0,other,1.0,1.5,10.08,11.73,15.6,11.81,10.08,9.51
Others-CCCPS98,2016-10-23 16:26:00,806,3103,0.25974863035771834,16,6,1,0,other,1.2,1.0,10.08,12.43,12.4,12.29,10.08,9.43
Others-CCCPS98,2016-10-24 07:56:00,573,3103,0.18466000644537545,7,0,0,0,other,0.8,1.5,10.06,10.55,12.2,10.64,10.06,9.19
Others-CCCPS98,2016-10-24 08:29:00,681,3103,0.21946503383822108,8,0,0,1,other,1.2,1.0,10.07,10.95,15.98,10.99,10.07,9.3
Others-CCCPS98,2016-10-24 09:03:00,783,3103,0.2523364485981308,9,0,0,1,other,1.0,1.0,10.08,11.05,13.41,11.07,10.08,9.41
Others-CCCPS98,2016-10-24 09:30:00,820,3103,0.264260393167902,9,0,0,1,other,0.8,1.0,10.08,11.09,10.76,11.07,10.08,9.45
Others-CCCPS98,2016-10-24 09:55:00,884,3103,0.28488559458588464,9,0,0,1,other,1.0,1.5,10.09,10.88,20.29,10.97,10.09,9.51
Others-CCCPS98,2016-10-24 10:30:00,947,3103,0.30518852723171125,10,0,0,1,other,1.0,1.0,10.09,,13.61,11.24,10.09,10.78
Others-CCCPS98,2016-10-24 11:03:00,991,3103,0.3193683532065743,11,0,0,1,other,1.0,1.0,10.1,10.34,13.66,10.41,10.1,10.82
Others-CCCPS98,2016-10-24 11:29:00,1030,3103,0.33193683532065743,11,0,0,1,other,1.2,1.0,10.1,,16.46,10.56,10.1,10.86
Others-CCCPS98,2016-10-24 12:02:00,1093,3103,0.35223976796648404,12,0,0,1,other,0.8,1.0,10.11,10.47,11.05,10.9,10.11,10.93
Others-CCCPS98,2016-10-24 12:30:00,1092,3103,0.3519174991943281,12,0,0,1,other,1.0,1.0,10.11,11.27,13.8,11.1,10.11,10.93
Others-CCCPS98,2016-10-24 12:56:00,1113,3103,0.3586851434096036,12,0,0,1,other,0.8,1.0,10.11,10.76,11.07,10.78,10.11,10.95
Others-CCCPS98,2016-10-24 13:30:00,1102,3103,0.35514018691588783,13,0,0,1,other,1.0,1.0,10.11,10.99,13.82,10.96,10.11,10.94
Others-CCCPS98,2016-10-24 13:56:00,1093,3103,0.35223976796648404,13,0,0,1,other,1.0,1.5,10.11,,20.71,10.94,10.11,10.93
Others-CCCPS98,2016-10-24 14:30:00,1070,3103,0.3448275862068966,14,0,0,1,other,1.2,1.0,10.1,,16.53,10.65,10.1,10.9
Others-CCCPS98,2016-10-24 14:56:00,1048,3103,0.337737673219465,14,0,0,1,other,0.8,1.0,10.1,,10.99,10.68,10.1,10.88
Others-CCCPS98,2016-10-24 15:32:00,996,3103,0.3209796970673542,15,0,0,0,other,1.0,1.0,10.1,,10.52,11.37,10.1,10.83
Others-CCCPS98,2016-10-24 16:00:00,933,3103,0.3006767644215276,16,0,0,0,other,1.0,1.0,10.09,11.2,10.45,11.12,10.09,10.76
Others-CCCPS98,2016-10-24 16:33:00,843,3103,0.27167257492748953,16,0,0,0,other,1.2,1.0,10.08,11.13,12.44,11.19,10.08,9.47
Others-CCCPS98,2016-10-25 08:00:00,618,3103,0.19916210119239447,8,1,0,1,other,1.2,1.0,10.06,10.62,15.91,10.69,10.06,9.24
Others-CCCPS98,2016-10-25 08:26:00,712,3103,0.2294553657750564,8,1,0,1,other,1.0,1.0,10.07,10.98,13.34,10.98,10.07,9.33
Others-CCCPS98,2016-10-25 09:00:00,828,3103,0.26683854334514984,9,1,0,1,other,1.2,1.0,10.08,11.09,16.16,11.14,10.08,9.45
Others-CCCPS98,2016-10-25 09:19:00,902,3103,0.2906864324846922,9,1,0,1,other,1.0,1.0,10.09,11.17,13.55,11.16,10.09,9.53
Others-CCCPS98,2016-10-25 09:56:00,996,3103,0.3209796970673542,9,1,0,1,other,1.2,1.0,10.1,11.29,16.4,11.23,10.1,10.83
Others-CCCPS98,2016-10-25 10:29:00,1076,3103,0.3467611988398324,10,1,0,1,other,1.0,1.5,10.1,11.39,20.67,11.3,10.1,10.91
Others-CCCPS98,2016-10-25 10:56:00,1117,3103,0.3599742184982275,10,1,0,1,other,0.8,1.0,10.11,,11.07,11.34,10.11,10.95
Others-CCCPS98,2016-10-25 11:29:00,1184,3103,0.38156622623267805,11,1,0,1,other,1.0,1.0,10.11,,13.95,10.87,10.11,11.02
Others-CCCPS98,2016-10-25 12:02:00,1234,3103,0.39767966484047695,12,1,0,1,other,1.0,1.0,10.12,10.64,14.03,10.71,10.12,11.07
Others-CCCPS98,2016-10-25 12:29:00,1249,3103,0.40251369642281665,12,1,0,1,other,1.0,1.0,10.12,10.89,14.05,10.86,10.12,11.09
Others-CCCPS98,2016-10-25 13:03:00,1277,3103,0.411537222043184,13,1,0,1,other,1.0,1.0,10.12,11.45,14.1,11.27,10.12,11.12
Others-CCCPS98,2016-10-25 13:29:00,1286,3103,0.41443764099258784,13,1,0,1,other,1.0,1.0,10.12,10.66,14.12,10.84,10.12,11.13
Others-CCCPS98,2016-10-25 13:56:00,1293,3103,0.41669352239767965,13,1,0,1,other,1.2,1.5,10.13,,25.43,10.9,10.13,11.13
Others-CCCPS98,2016-10-25 14:29:00,1282,3103,0.4131485659039639,14,1,0,1,other,0.8,1.0,10.12,,11.29,10.84,10.12,11.12
Others-CCCPS98,2016-10-25 15:02:00,1245,3103,0.40122462133419273,15,1,0,0,other,1.0,1.0,10.12,11.27,10.8,11.61,10.12,11.08
Others-CCCPS98,2016-10-25 15:29:00,1206,3103,0.38865613922010955,15,1,0,0,other,1.0,1.0,10.12,11.5,10.76,11.57,10.12,11.04
Others-CCCPS98,2016-10-25 15:56:00,1141,3103,0.367708669029971,15,1,0,0,other,1.2,1.0,10.11,11.43,12.81,11.45,10.11,10.98
Others-CCCPS98,2016-10-25 16:29:00,1078,3103,0.3474057363841444,16,1,0,0,other,1.2,1.0,10.1,11.35,12.72,11.41,10.1,10.91
Others-CCCPS98,2016-10-26 07:59:00,635,3103,0.2046406703190461,7,2,0,0,other,1.0,1.0,10.06,10.9,10.21,10.88,10.06,9.25
Others-CCCPS98,2016-10-26 08:32:00,736,3103,0.23718981630679986,8,2,0,1,other,1.0,1.0,10.07,11.03,13.37,11.03,10.07,9.36
Others-CCCPS98,2016-10-26 08:59:00,823,3103,0.26522719948436996,8,2,0,1,other,1.0,1.0,10.08,11.09,13.46,11.09,10.08,9.45
Others-CCCPS98,2016-10-26 09:26:00,909,3103,0.2929423138897841,9,2,0,1,other,1.0,1.0,10.09,10.93,13.56,11.04,10.09,9.54
Others-CCCPS98,2016-10-26 09:59:00,997,3103,0.32130196583951015,9,2,0,1,other,1.0,1.0,10.1,11.29,13.67,11.21,10.1,10.83
Others-CCCPS98,2016-10-26 10:26:00,1061,3103,0.3419271672574927,10,2,0,1,other,1.2,1.0,10.1,11.38,16.51,11.35,10.1,10.89
Others-CCCPS98,2016-10-26 10:59:00,1137,3103,0.3664195939413471,10,2,0,1,other,1.0,1.0,10.11,,13.87,11.4,10.11,10.97
Others-CCCPS98,2016-10-26 11:26:00,1164,3103,0.3751208507895585,11,2,0,1,other,0.8,1.0,10.11,,11.13,10.92,10.11,11.0
Others-CCCPS98,2016-10-26 11:59:00,1234,3103,0.39767966484047695,11,2,0,1,other,1.0,1.0,10.12,,14.03,10.77,10.12,11.07
Others-CCCPS98,2016-10-26 12:26:00,1321,3103,0.42571704801804705,12,2,0,1,other,1.0,1.0,10.13,10.97,14.18,10.94,10.13,11.16
Others-CCCPS98,2016-10-26 12:59:00,1425,3103,0.45923300032226877,12,2,0,1,other,0.8,1.0,10.14,11.1,11.5,11.05,10.14,11.27
Others-CCCPS98,2016-10-26 13:26:00,1516,3103,0.4885594585884628,13,2,0,1,other,1.0,1.0,10.15,11.16,14.55,11.14,10.15,11.36
Others-CCCPS98,2016-10-26 13:59:00,1718,3103,0.5536577505639704,13,2,0,1,other,0.8,1.0,10.17,,11.99,11.38,10.17,11.57
Others-CCCPS98,2016-10-26 14:26:00,1773,3103,0.5713825330325492,14,2,0,1,other,1.2,1.0,10.17,11.1,18.15,11.19,10.17,11.63
Others-CCCPS98,2016-10-26 14:59:00,1762,3103,0.5678375765388334,14,2,0,1,other,1.0,1.0,10.17,,15.1,11.35,10.17,11.62
Others-CCCPS98,2016-10-26 15:26:00,1722,3103,0.5549468256525942,15,2,0,0,other,1.0,1.0,10.17,,11.54,12.1,10.17,11.58
Others-CCCPS98,2016-10-26 15:59:00,1631,3103,0.5256203673864003,15,2,0,0,other,1.2,1.0,10.16,11.93,13.66,11.98,10.16,11.48
Others-CCCPS98,2016-10-26 16:32:00,1473,3103,0.47470190138575574,16,2,0,0,other,1.0,1.0,10.14,11.48,11.13,11.83,10.14,11.32
Others-CCCPS98,2016-10-27 07:59:00,715,3103,0.23042217209152432,7,3,0,0,other,0.8,1.0,10.07,10.98,8.21,10.98,10.07,9.34
Others-CCCPS98,2016-10-27 08:32:00,857,3103,0.2761843377376732,8,3,0,1,other,1.0,1.0,10.08,11.12,13.5,11.14,10.08,9.48
Others-CCCPS98,2016-10-27 08:59:00,970,3103,0.31260070899129877,8,3,0,1,other,0.8,2.0,10.09,11.26,21.82,11.22,10.09,10.8
